scheduled_unix_nanos,sent_unix_nanos,done_unix_nanos,latency_ns,scheduler_lag_ns,status,body_bytes,conn_reused,conn_was_idle,dial_count,wrote_request,failure_class,error_text
1785416832440709844,1785416832440785534,1785416832440978790,268992,75695,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50570->127.0.0.1:8080: use of closed network connection"
1785416832440809844,1785416832440871794,1785416832441015292,205451,61940,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50594->127.0.0.1:8080: use of closed network connection"
1785416832440859844,1785416832440871541,1785416832441034752,174897,11758,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50586->127.0.0.1:8080: use of closed network connection"
1785416832440959844,1785416832440964783,1785416832441101499,141650,4940,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50606->127.0.0.1:8080: use of closed network connection"
1785416832440909844,1785416832440940332,1785416832441172926,263079,30562,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50608->127.0.0.1:8080: use of closed network connection"
1785416832441009844,1785416832441026106,1785416832441189288,179445,16266,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50610->127.0.0.1:8080: use of closed network connection"
1785416832441059844,1785416832441094484,1785416832441227744,167895,34640,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50612->127.0.0.1:8080: use of closed network connection"
1785416832441109844,1785416832441127677,1785416832441297141,187298,17834,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50624->127.0.0.1:8080: use of closed network connection"
1785416832441159844,1785416832441168736,1785416832441314631,154796,8895,0,0,false,false,1,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:50630->127.0.0.1:8080: write tcp 127.0.0.1:50630->127.0.0.1:8080: write: broken pipe"
1785416832441259844,1785416832441264391,1785416832441431037,171196,4621,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50632->127.0.0.1:8080: use of closed network connection"
1785416832441209844,1785416832441215542,1785416832441434949,225094,5701,0,0,false,false,1,false,eof_on_fresh_conn,"Post ""http://127.0.0.1:8080/json/medium/decode"": EOF"
1785416832441709844,1785416832441720608,1785416832441885991,176211,10768,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": http: server closed idle connection"
1785416832441759844,1785416832441809129,1785416832441973949,214107,49289,0,0,false,false,1,false,eof_on_fresh_conn,"Post ""http://127.0.0.1:8080/json/medium/decode"": EOF"
1785416832441859844,1785416832441876360,1785416832442048841,188995,16519,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50684->127.0.0.1:8080: use of closed network connection"
1785416832441809844,1785416832441824352,1785416832442049328,239495,14536,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50674->127.0.0.1:8080: use of closed network connection"
1785416832443459844,1785416832444288909,1785416832444441834,981989,829065,0,0,false,false,1,false,eof_on_fresh_conn,"Post ""http://127.0.0.1:8080/json/medium/decode"": EOF"
1785416832444209844,1785416832444283440,1785416832444476407,266557,73599,0,0,true,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50740->127.0.0.1:8080: use of closed network connection"
1785416832444609844,1785416832444632657,1785416832444886118,276276,22804,0,0,true,false,0,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50834->127.0.0.1:8080: use of closed network connection"
1785416832445909844,1785416832445916830,1785416832446111870,202026,6988,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50836->127.0.0.1:8080: use of closed network connection"
